date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:20	187794/187794	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:20%20GMT	https://www.bol.com/nl/rnwy/menu/category/8	C:/My%20Web%20Sites/bol/www.bol.com/nl/rnwy/menu/category/8.html	(from https://www.bol.com/nl/)
11:16:21	185127/185127	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:20%20GMT	https://www.bol.com/nl/rnwy/menu/category/9	C:/My%20Web%20Sites/bol/www.bol.com/nl/rnwy/menu/category/9.html	(from https://www.bol.com/nl/)
11:16:21	190921/190921	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:21%20GMT	https://www.bol.com/nl/rnwy/menu/category/10	C:/My%20Web%20Sites/bol/www.bol.com/nl/rnwy/menu/category/10.html	(from https://www.bol.com/nl/)
11:16:21	191858/191858	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:21%20GMT	https://www.bol.com/nl/rnwy/menu/category/11	C:/My%20Web%20Sites/bol/www.bol.com/nl/rnwy/menu/category/11.html	(from https://www.bol.com/nl/)
11:16:21	191093/191093	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:21%20GMT	https://www.bol.com/nl/rnwy/menu/category/12	C:/My%20Web%20Sites/bol/www.bol.com/nl/rnwy/menu/category/12.html	(from https://www.bol.com/nl/)
11:16:22	455778/455778	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:21%20GMT	https://www.bol.com/nl/l/cadeaus/N/4268053379+14033?12194=0-25&view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus/N/4268053379+1403392d9.html	(from https://www.bol.com/nl/)
11:16:22	210593/210593	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:22%20GMT	https://www.bol.com/nl/m/cadeaus/	C:/My%20Web%20Sites/bol/www.bol.com/nl/m/cadeaus/index.html	(from https://www.bol.com/nl/)
11:16:22	224144/224144	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:22%20GMT	https://www.bol.com/nl/i/de-leukste-baby-cadeautjes-vind-je-hier/N/26067	C:/My%20Web%20Sites/bol/www.bol.com/nl/i/de-leukste-baby-cadeautjes-vind-je-hier/N/26067.html	(from https://www.bol.com/nl/)
11:16:22	214683/214683	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:22%20GMT	https://www.bol.com/nl/m/cadeaubon-bestellen/	C:/My%20Web%20Sites/bol/www.bol.com/nl/m/cadeaubon-bestellen/index.html	(from https://www.bol.com/nl/)
11:16:22	473007/473007	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:22%20GMT	https://www.bol.com/nl/l/cadeaus/N/4268053379+14033/?view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus/N/4268053379+14033/indexe3e4.html	(from https://www.bol.com/nl/)
11:16:22	470965/470965	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:22%20GMT	https://www.bol.com/nl/l/cadeaus-mannen/N/4268053379+14033/filter_N/37910?view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus-mannen/N/4268053379+14033/filter_N/37910e3e4.html	(from https://www.bol.com/nl/)
11:16:23	180541/180541	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:22%20GMT	https://www.bol.com/nl/m/sinterklaascadeau/	C:/My%20Web%20Sites/bol/www.bol.com/nl/m/sinterklaascadeau/index.html	(from https://www.bol.com/nl/)
11:16:23	476955/476955	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:22%20GMT	https://www.bol.com/nl/l/cadeaus-vrouwen/N/4268053379+14033/filter_N/37911?view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus-vrouwen/N/4268053379+14033/filter_N/37911e3e4.html	(from https://www.bol.com/nl/)
11:16:23	466985/466985	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:23%20GMT	https://www.bol.com/nl/l/cadeaus-gadgetfreak/N/4268053379+14033/filter_N/38653?view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus-gadgetfreak/N/4268053379+14033/filter_N/38653e3e4.html	(from https://www.bol.com/nl/)
11:16:23	169113/169113	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:23%20GMT	https://www.bol.com/nl/persoonlijke-aanbevelingen/index.html	C:/My%20Web%20Sites/bol/www.bol.com/nl/persoonlijke-aanbevelingen/index.html	(from https://www.bol.com/nl/)
11:16:26	223691/223691	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:23%20GMT	https://www.bol.com/nl/u/inspiratie	C:/My%20Web%20Sites/bol/www.bol.com/nl/u/inspiratie.html	(from https://www.bol.com/nl/)
11:16:26	478068/478068	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:23%20GMT	https://www.bol.com/nl/l/cadeaus-workaholic/N/4268053379+14033/filter_N/38652/?view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus-workaholic/N/4268053379+14033/filter_N/38652/indexe3e4.html	(from https://www.bol.com/nl/)
11:16:27	495017/495017	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:23%20GMT	https://www.bol.com/nl/l/cadeaus-kookfan/N/4268053379+14033/filter_N/38669/?view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus-kookfan/N/4268053379+14033/filter_N/38669/indexe3e4.html	(from https://www.bol.com/nl/)
11:16:27	476951/476951	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Dec%202020%2010:16:23%20GMT	https://www.bol.com/nl/l/cadeaus-verrassend-cadeau/N/4268053379+14033/filter_N/4269250493/?view=tile	C:/My%20Web%20Sites/bol/www.bol.com/nl/l/cadeaus-verrassend-cadeau/N/4268053379+14033/filter_N/4269250493/indexe3e4.html	(from https://www.bol.com/nl/)
